name,play,fans,label,score,times,date,info,imgUrl,longComments,shortComments
田中君总是如此慵懒 特典,705.4万,52.2万追番,2万,9.7,1269人评,2016年6月24日开播,"已完结, 全7话",http://i0.hdslb.com/bfs/bangumi/42a3e02c287b5b6ecce1d52760620793b9d9ce0c.jpg,3,362
宝石幻想 光芒重现,654.9万,52.1万追番,9.2万,9.6,5330人评,2020年7月4日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/8820c2f5655b29fc0e53f2cdfe2c647e660e1210.jpg,27,1787
BanG Dream! 梦想协奏曲 第三季,594.1万,52.1万追番,12.8万,9.8,7081人评,2020年1月7日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/9e5bd6bd1c2c8b53f75fe42d107ef38e1c3ec6cc.png,33,2478
春宵苦短，少女前进吧,343.2万,52万追番,5.3万,9.8,10994人评,2017年4月7日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/431be20a3fe0c726af1c80b7f94b6ef0cf8a9282.jpg,114,4288
结城友奈是勇者,593.3万,51.9万追番,17.8万,9.6,6488人评,2014年10月16日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/dd7d38b8f563d2a2b18efebd9446d029c2a8caad.jpg,85,2218
中二病也要谈恋爱！恋 Lite,1067.6万,51.8万追番,6万,9.6,2306人评,2013年12月26日开播,"已完结, 全6话",http://i0.hdslb.com/bfs/bangumi/950a283488881db5791934418065d01db779f8a6.jpg,2,431
浪客剑心 追忆篇,466.8万,51.6万追番,3.4万,9.9,10616人评,1999年2月20日开播,"已完结, 全4话",http://i0.hdslb.com/bfs/bangumi/image/ee2924296d2ef7a7235b229ca3a0a40039f603f5.jpg,37,3684
江户川柯南失踪事件～史上最糟糕的两天～,637.7万,51.6万追番,6.4万,9.6,2362人评,2014年12月26日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/b1ec801326864c762d6fd8b7382ffd301ec1ee38.png,9,619
池袋西口公园,619.7万,51.5万追番,4.1万,7.2,5036人评,2020年10月6日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/957a47083417875723da2dcb82651fc5cec58a32.png,63,1814
王之逆袭：意志的继承者,845万,51.4万追番,2.9万,6.6,2173人评,2020年10月3日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/image/341da8f016864155ce916e1f88cd738f17a07e4c.png,4,900
宅饮,828.6万,51.3万追番,6.9万,9.3,2256人评,2018年1月12日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/9351ab9ddc3576c3275199d160eda2d4144ba311.jpg,11,723
无法逃离的背叛,643.1万,51.2万追番,13.9万,9.0,1472人评,2010年4月11日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/6d43b40c3f75d9c8aa803daa55b0badc7c3145aa.jpg,19,544
无头骑士异闻录×2 结,1144.1万,51.1万追番,41.1万,9.4,3543人评,2016年1月9日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/c7f4ab7e495380adf0afca0b99feb1891f7a7855.jpg,44,994
ALDNOAH.ZERO,1120.5万,51.1万追番,9.3万,9.1,5878人评,2014年7月5日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/55c42ab96d127b123d109ca2c67f2d2b13d3c922.png,51,2010
狼与香辛料 第二季,539.2万,51.1万追番,20.1万,9.8,10731人评,2009年7月9日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/4450901e43abebe134bf5508a7e89d61115fb40e.jpg,66,3409
在世界尽头咏唱恋曲的少女YU-NO,364.1万,51万追番,2.8万,6.6,2291人评,2019年4月2日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/image/0731858af0efc0dd2af98213f7b264fc765259ce.jpg,24,1173
重创的伤口,588.4万,51万追番,1.9万,6.2,1100人评,2021年1月9日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/16d85f3b70872b311582b59e0601e975b452b348.png,12,471
S.A特优生,434.8万,50.9万追番,2.9万,9.3,2028人评,2008年4月5日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/3af961789aaed48057f364fbce48be0428c006e3.jpg,4,685
RPG不动产,787.7万,50.6万追番,5.8万,8.8,3293人评,2022年4月6日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/92f45d70a0145f3cb292c79d9930db0cdea9c459.png,19,1242
爱书的下克上：为了成为图书管理员不择手段！,1125.7万,50.5万追番,17.2万,9.5,11191人评,2019年10月3日开播,"已完结, 全15话",http://i0.hdslb.com/bfs/bangumi/cdb0d208529f11602070069c372fa073eb4e4286.png,53,3437
厨神小当家2（中配）,214.9万,50.5万追番,1.9万,6.7,665人评,2021年1月12日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/99aa939d399965129d8d0c50687f0e61f9f2bacd.jpg,3,251
SOLA,318.7万,50.4万追番,12.3万,9.4,2931人评,2007年4月6日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/d645c3c122b5549409369be4e4a6b09ad624eab7.jpg,48,1117
革命机Valvrave,981.6万,50.4万追番,46.5万,9.8,96538人评,2013年4月11日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/e217bf533d34f3d8140717863556b228dfb1225a.jpg,131,51818
Re：从零开始休息时间,4879.9万,50.3万追番,23.6万,9.3,3604人评,2016年4月8日开播,"已完结, 全25话",http://i0.hdslb.com/bfs/bangumi/image/2cca349c8ecb67b81c08907709a0e9b4a96a060d.jpg,14,728
机甲少女 FRAME ARMS GIRL,719.3万,49.9万追番,20.2万,9.2,1013人评,2017年4月4日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/2aca983b744cc949e2c3346a876f9f611be9352a.jpg,6,331
偶像大师 灰姑娘女孩,860.5万,49.6万追番,23万,9.3,1895人评,2015年1月9日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/170a15388a44a826c0e0afb4644b81fba981590a.jpg,10,640
食梦者,722.1万,49.6万追番,37.2万,9.8,5348人评,2010年10月2日开播,"已完结, 全25话",http://i0.hdslb.com/bfs/bangumi/fda94b6d7da6049994c13643564e893a388bbb66.jpg,38,1676
搞笑漫画日和,1032.6万,49.5万追番,9.3万,9.4,1715人评,2005年2月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/9fcbfadd83feb3e7b58d3de63cd52f416df9ec15.jpg,1,491
叛逆性百万亚瑟王,678.9万,49.4万追番,3.5万,8.1,2412人评,2018年10月25日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/ac72dc1c91cec71ce1633083435320173e2d8c68.jpg,25,1176
悠久之翼,397.9万,49.3万追番,11.4万,9.7,3165人评,2007年10月6日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/4dd345a0aaa9d8d49c0c80f5f79d2aefa85ad4ea.jpg,38,1172
黑塔利亚 The World Twinkle 第6期,2160.8万,49.2万追番,31.1万,9.7,3753人评,2015年7月3日开播,"已完结, 全15话",http://i0.hdslb.com/bfs/bangumi/f023cbe53828f0a9a8e4894f446d34427655b3fa.jpg,23,1323
覆面系 NOISE,826万,49.1万追番,20.2万,8.3,1170人评,2017年4月11日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/232c8fa886486d8a555787af736f252282363ba3.jpg,13,499
少女们向荒野进发,933.2万,49.1万追番,27.7万,7.7,765人评,2016年1月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/5e0271a5f896bf0b49f831cc813f8febb5d85a83.jpg,6,270
男孩遇见女孩,532.2万,49.1万追番,7346,9.4,2576人评,2021年10月1日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/e96b26d3662188071192e15359a9c8ac8dc0ef59.png,2,993
EVA 新世纪福音战士剧场版：Air / 真心为你,1234万,49.1万追番,19万,9.6,8627人评,1997年7月19日开播,"已完结, 全2话",http://i0.hdslb.com/bfs/bangumi/53c8b80e6d44143eaa79c8e927e170bca8beae64.jpg,71,2213
吸血鬼骑士,1772.6万,48.9万追番,32.4万,9.3,1905人评,2008年4月7日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/4623147c0bd7848a782ccbc88f36fb9d7356aff8.jpg,22,614
ENDRO~!,448.1万,48.9万追番,13.2万,9.8,6332人评,2019年1月13日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/c251dbf6f5655e9146f096253a1ee568110555c9.jpg,23,2334
乒乓,951.6万,48.9万追番,11.7万,9.8,16398人评,2014年4月10日开播,"已完结, 全11话",http://i0.hdslb.com/bfs/bangumi/5ace3379731010d08f6622791db2cd5ebb29e28e.jpg,71,5889
网球王子,4063.4万,48.6万追番,158.5万,9.7,4560人评,2001年10月10日开播,"已完结, 全178话",http://i0.hdslb.com/bfs/bangumi/5f2c8dacce35a1e9b2046864b94cdb6057539b1c.jpg,16,1280
悠哉日常大王 Repeat OAD,467万,48.5万追番,2.5万,9.7,2843人评,2016年9月23日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/ed51c399e68e23338f04916e41beceab7b658f70.jpg,12,850
学园偶像 阳光!! 第二季,854.8万,48.1万追番,29.3万,9.4,7175人评,2017年10月7日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/4fbb85a51262c5ccc2c05ed02359be198ecf4b9e.jpg,69,2749
黑子的篮球 第2期,2131.8万,48万追番,186.3万,9.3,2215人评,2013年10月5日开播,"已完结, 全25话",http://i0.hdslb.com/bfs/bangumi/a9c8b03d217849c198da937b8104ec16e981b513.jpg,9,436
寻找失去的未来,427.9万,48万追番,15.8万,9.1,2158人评,2014年10月4日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/b1df01136f133bf1c9d518e6285b6ceb89bb3590.jpg,37,842
零之使魔F,2327.4万,47.9万追番,67.2万,9.3,4061人评,2012年1月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/11633750bc0f499c9faa07a21300b308347b386e.jpg,35,1383
BEM,611.5万,47.9万追番,4.2万,8.3,3072人评,2019年7月15日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/2727dc83c4335529bef95ebe5312231237b44f9d.jpg,13,990
阿尔蒂,621.7万,47.7万追番,6.7万,9.6,6781人评,2020年4月4日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/8657e0706614ccd57f215a2039518f97da561796.png,47,2326
魔法科高校的劣等生 简单易懂的魔法科！,757.3万,47.5万追番,1.1万,4.4,4010人评,2014年2月22日开播,"已完结, 全8话",http://i0.hdslb.com/bfs/bangumi/b7b5b7524d1ad414c97f69f26421020fa3e3de17.jpg,20,1855
BUDDY COMPLEX,919.8万,47.5万追番,22万,9.4,2533人评,2014年1月5日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/c549def7ce7a7ef801f231d333125a61f8602e08.jpg,25,985
Concrete Revolutio 超人幻想 第一季,910万,47.3万追番,17万,9.5,1909人评,2015年10月4日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/1a59d848c8c00a57767e328947081f09a3e14e0b.jpg,8,595
RAIL WARS!-日本国有铁道公安队-,708.1万,47.3万追番,19.2万,8.6,3048人评,2014年7月3日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/2c7cf455b32117c1c9e70313a564b0b189a5de90.jpg,16,1138
BanG Dream! 梦想协奏曲 电影演唱会,115.4万,47.3万追番,2.7万,9.8,4466人评,2020年1月6日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/5725e70ad1e7562528f5504c2ee956237fc6410f.png,12,1451
Free! -Eternal Summer-,939.1万,47.1万追番,55.2万,9.7,3687人评,2014年7月2日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/d044295f382a3f992c0c240e91e17139ce7f6fce.jpg,12,920
猎魔武士/GIBIATE,754.4万,47.1万追番,5.1万,4.0,3108人评,2020年7月15日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/5323ca76ef27a2fa6a74a9f50532fe529a5e9aba.png,8,1382
花牌情缘 第三季,731.8万,47万追番,8.4万,7.8,9580人评,2019年10月23日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/image/6828f8e84384f8ae3fd71da5696989e055cf2159.png,77,3613
剧场版 阿松,120.9万,47万追番,3.1万,9.8,3550人评,2019年11月9日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/6707b9811e404442aa6ceb0aacdc5bae37b7306c.png,22,1215
超级弹丸论破2.5 狛枝凪斗与世界的破坏者,554.9万,46.8万追番,6.9万,9.6,2536人评,2017年1月12日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/9b576406aab5d004d85d78239afb6dd2d74355d0.jpg,3,764
+TIC模型姐妹,555.1万,46.7万追番,2.8万,9.7,4136人评,2012年8月22日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/bdebe95b9bdfa837b682048556ad50477fcaf6e5.jpg,4,1512
猫神八百万,335.9万,46.7万追番,4.3万,9.7,1733人评,2011年7月9日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/0b4699ac2553ad2fd2ceba01fe4fc5bde860fb7b.jpg,4,552
星合之空,860.2万,46.6万追番,13.1万,9.7,13434人评,2019年10月11日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/1fe998d6cd6e072bab0417accef5e73bb7f39535.png,111,5658
妖狐×仆SS SP,525万,46.4万追番,8.2万,9.7,2125人评,2012年1月13日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/f6e64e29775e44ceec9bd7142a2a59f55dffcfcb.jpg,6,567
田中君总是如此慵懒小剧场,1831.1万,46.4万追番,1.1万,9.6,1009人评,2016年4月9日开播,"已完结, 全35话",http://i0.hdslb.com/bfs/bangumi/153c162e03021abb709a23b92911deadc8e64224.jpg,2,282
冷然之天秤,954.2万,46.3万追番,13.1万,9.4,2182人评,2018年4月1日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/2a8cd6137795f72e328cb58d6985ae99b1a8e219.jpg,8,884
魔法少女什么的已经够了啦。,886.1万,46.3万追番,6.6万,9.2,1125人评,2016年1月11日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/6b4e9290d166e2250ff1e7f4f5924add97ddab38.jpg,4,371
银河英雄传说：全新命题 激战,264.3万,46.3万追番,2万,9.8,2047人评,2022年4月15日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/a7517ca25c5c7a132a16f589e3a3c4d9f49af196.png,7,369
付丧神出租中,655.5万,46.3万追番,5.8万,9.4,2650人评,2018年7月23日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/12014338f3c5bc350b95e71d619750441d6044f2.jpg,15,1014
Little Busters! ～Refrain～,504.1万,46.2万追番,17.4万,9.8,7046人评,2013年10月5日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/94e6df21c816a824da404e466f73529761a75e68.jpg,63,2838
史上最强大魔王转生为村民甲,301.9万,46.2万追番,462,,,敬请期待,连载中,http://i0.hdslb.com/bfs/bangumi/image/6d0c83732c3de0a9b31152b82291b5da4fbb6512.png,,
×××HOLiC 继,829万,46万追番,26.1万,9.8,3764人评,2008年4月3日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/4226d3bd0633325748f6d1c5daed88e482b044c3.png,12,925
兽娘动物园,875.2万,46万追番,27.4万,9.7,9299人评,2017年1月10日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/2d91d23d676d7f739ad531d31ef7205d742fbfc8.jpg,73,3846
好想告诉你 第二季,1201.7万,45.5万追番,39.4万,9.6,3437人评,2011年1月4日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/b4d1dc3492855f219257f848814e1bf27bc73f8c.jpg,23,1148
长门有希酱的消失,1059.1万,45.5万追番,33.3万,9.3,2754人评,2015年4月3日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/0185e95dab20828dcfa79a32a6797e1f4d17722d.jpg,29,871
龙的牙医,435.9万,45.2万追番,5.5万,9.6,3523人评,2017年2月18日开播,"已完结, 全2话",http://i0.hdslb.com/bfs/bangumi/909c6b7bde4e761b05d266dfbb4d33d98b78c5ce.jpg,22,1186
隐瞒之事 电影剪辑版,406.3万,45万追番,8067,9.8,7178人评,2021年7月9日开播,已完结，共1话,http://i0.hdslb.com/bfs/bangumi/image/9721cd9c29edc6e6c92ceb8e25936dd5667f3025.png,20,1818
心灵的声音,2680.3万,44.9万追番,8.2万,9.7,1960人评,2016年7月19日开播,"已完结, 全78话",http://i0.hdslb.com/bfs/bangumi/eb53e1b66b8f25c87449dda817ece92f0bfe8308.jpg,1,568
烧窑的话也要马克杯 第二季,93.8万,44.9万追番,3183,9.4,463人评,2021年10月1日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/aab362d9692497f147b001e74cc9f9a0abd05945.png,4,129
学园奶爸,817.8万,44.7万追番,7.6万,9.9,6496人评,2018年1月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/31012dc7cdcb4bc0015283a570a9840ce018bbd3.jpg,5,2225
白猫计划 零之纪元,809.6万,44.6万追番,7.5万,4.8,6203人评,2020年4月6日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/c645405250676adc52afaadec4f6d5bca0ac6dca.png,19,3002
ANIMAYELL!,476.7万,44.5万追番,7万,9.5,3479人评,2018年10月8日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/c2f0210ea631cc5cf310aa3d9aabf3becb624ec0.png,25,1559
琴浦小姐,900.7万,44.4万追番,27.8万,9.3,5405人评,2013年1月10日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/4ebd5c1ad0b2ada4d427648bb2657b9a11c5a04c.jpg,54,2196
奇幻☆怪盗,770万,44.1万追番,7.2万,6.4,3583人评,2020年1月9日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/583c03a0a9efdeda21286b72c2d508190e3f6b22.jpg,13,1530
美少年侦探团,532.7万,43.7万追番,3.7万,9.4,3031人评,2021年4月11日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/f6eb125aba199bb1a1145acaa5b5bc04d172c62f.png,17,1151
重神机潘多拉,727.5万,43.7万追番,10.1万,6.6,4981人评,2018年3月28日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/07533bee9beb33899d66fb88078259c3ca1667ee.jpg,119,2889
纯白之音,609.7万,43.6万追番,4.4万,9.3,4410人评,2021年4月3日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/b750b45aa179546339eabe6050b50af06227df50.png,32,1357
满溢的水果挞,435.7万,43.3万追番,5.7万,9.6,4264人评,2020年10月12日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/3ee790262212bb952432ba55a79ff911023b23dd.png,16,1468
玻璃之花与崩坏的世界,418.5万,43.2万追番,4.8万,8.9,1582人评,2016年1月9日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/9700b029a49731e3215d819871396f72a7544804.jpg,21,521
Classroom☆Crisis,853.7万,43.1万追番,13.5万,9.3,1613人评,2015年7月3日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/78408bd068a63da81485b9703fe99d519a63acd5.jpg,9,639
宇宙战舰提拉米斯,1082.8万,43.1万追番,6.5万,9.2,2438人评,2018年4月3日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/7cd652f0bea1ae8fde1b8a41ac7d81f949586a15.jpg,2,981
花牌情缘,591.9万,43万追番,22.8万,8.7,3135人评,2011年10月4日开播,"已完结, 全25话",http://i0.hdslb.com/bfs/bangumi/e717a165487c8befe79f2bd10393e360901e832e.jpg,22,1016
未来都市No.6,444.7万,43万追番,21.3万,9.5,6163人评,2011年7月7日开播,"已完结, 全11话",http://i0.hdslb.com/bfs/bangumi/49bfee21cff35de55b5c4082e6d5d53097bf2792.jpg,42,2473
小森同学拒绝不了！,1016.2万,42.9万追番,6.2万,9.3,1396人评,2015年10月4日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/f7aa7c3f93ff41127992e0487e4ec1db3128d643.jpg,2,428
堀与宫村 中配版,1965万,42.8万追番,15.9万,9.6,4318人评,2021年7月16日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/157001cd6f252d6430d38c56638a78f5645410ec.png,8,1430
发条精灵战记 天镜的极北之星,922.4万,42.8万追番,13.7万,9.1,1483人评,2016年7月9日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/0981169bef41a8db3aa5d99d9135187c6d43b872.jpg,17,488
小马宝莉 第一季,2011.8万,42.8万追番,61.7万,9.8,4537人评,2010年10月10日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/e153f67bb163a6d0cbe7e4504ef50a696e8eda01.jpg,21,1584
CLANNAD ～AFTER STORY～另一个世界 杏篇,329.7万,42.8万追番,4.3万,9.8,6549人评,2009年5月24日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/c748dc259aeb891bcbb0c357b3122d7de4c54fa4.jpg,9,1438
动画同好会,562.3万,42.7万追番,17万,8.6,2904人评,2017年10月8日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/eedc92d3b4f0ec4b26be6a8236f6070e465046a0.jpg,33,1340
世界征服 谋略之星,669.8万,42.7万追番,13.3万,9.1,1861人评,2014年1月11日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/c8c68e353d2a344581a0b64cce64ed39de832340.jpg,12,800
亚尔斯兰战记,2357.1万,42.7万追番,79.4万,8.7,1854人评,2015年4月5日开播,"已完结, 全25话",http://i0.hdslb.com/bfs/bangumi/8ba70a79c74c3fdffc510117148cffa0008716e4.jpg,9,530
兄弟战争,1128.1万,42.6万追番,33.8万,9.5,2386人评,2013年7月2日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/8692461dec750acfe8f3474354e2d56b3372164b.jpg,5,869
四月是你的谎言 OAD,720.3万,42.6万追番,11.4万,9.7,4399人评,2015年5月15日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/6b6b2423ceff5fbdfbbee3a09a85173b8bd59a03.jpg,5,990
中二病也要谈恋爱！恋 SP,1112.8万,42.5万追番,5.5万,9.6,2040人评,2014年3月19日开播,"已完结, 全7话",http://i0.hdslb.com/bfs/bangumi/eb0a5518c24f51f20df9ff891ebfe8e0c0800715.jpg,1,335
宝可梦：超梦的逆袭 进化,817.4万,42.1万追剧,4.1万,7.3,1802人评,2020年12月4日上映,97分钟,http://i0.hdslb.com/bfs/bangumi/image/0d9eb6c6a871ce7493b7c41a0fd53c1c88e91b3c.jpg,6,626
社长，战斗时间到！,722.9万,42万追番,5.8万,6.2,6651人评,2020年4月6日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/290b0c5c399777a6359f1c0dc3cb5e79d3cfd6ca.png,26,2990
猫眼三姐妹,336.7万,41.9万追番,2.9万,9.8,3592人评,1983年7月11日开播,"已完结, 全73话",http://i0.hdslb.com/bfs/bangumi/image/2d79dbd1082bd25f217a294c30c0c4eb3d117b47.jpg,5,1032
全部成为F -THE PERFECT INSIDER-,695.7万,41.8万追番,12万,9.2,2236人评,2015年10月8日开播,"已完结, 全11话",http://i0.hdslb.com/bfs/bangumi/1b744ad4dfbaaf938e32d2ce4ac97854a4c9bb20.jpg,26,764
EVA 新世纪福音战士剧场版：死与新生,846.3万,41.6万追番,3.2万,9.5,3283人评,1997年3月15日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/223296353e32a9ab23dcf8480941afa914239d4a.jpg,2,522
RobiHachi,616.3万,41.6万追番,6.2万,9.5,3558人评,2019年4月8日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/3142ad3fe1abb98c0992915862c9e416cb6c69fe.png,12,1546
三颗星彩色冒险,578.5万,41.5万追番,14.7万,9.7,8350人评,2018年1月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/de7f1f8897207133101af7047c792ac9e95a0c5a.jpg,55,3560
浪客剑心 新京都篇,171.5万,41.5万追番,5470,7.6,431人评,2012年3月21日开播,"已完结, 全2话",http://i0.hdslb.com/bfs/bangumi/image/9a2547a0d39ba886b787011d5dda296b6e4bd877.png,1,153
歌剧少女！！,507.2万,41.2万追番,5.6万,9.7,6599人评,2021年7月4日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/6420f2f534f1e7149f56592e4bcbc58a7d4f9945.png,40,2129
东方少年,1107.9万,41.1万追番,3万,5.7,3247人评,2022年1月5日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/2b8fa0e1d4e15442adbe6085a01d7f6b22c003da.jpg,14,1473
紫罗兰永恒花园 中配版,1468.3万,41.1万追番,7.9万,9.5,3631人评,2021年7月14日开播,"已完结, 全14话",http://i0.hdslb.com/bfs/bangumi/image/d521d0020309cc9bcbb6e991688919441821ea23.png,14,1087
聆听者 / LISTENERS,597.2万,41.1万追番,5.3万,7.7,3320人评,2020年4月4日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/f35f5bca33f5ec2e2fca1de9396a37b18a7aab8f.png,28,1298
东方少年 第二季,98.2万,41万追番,1079,,,2022年7月12日开播,"连载中, 每周二 00:30更新",http://i0.hdslb.com/bfs/bangumi/image/0e9e9cb2dc7bf69750bf76d9f868035cf7bd4005.png,,
迷糊餐厅 WORKING!!!,1456.6万,41万追番,34.1万,9.7,3390人评,2015年7月4日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/2f8dca95dffdecc0e73b599b1f15ad170ebdebd5.jpg,10,931
CLANNAD 另一个世界 智代篇,334.9万,41万追番,3.3万,9.8,7372人评,2008年7月16日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/af607c5dfc0b9da959efd33355a9cde46834fb7c.jpg,14,1727
梅露可物语 : 无精打采的少年与瓶中少女,371.1万,40.8万追番,2.9万,9.6,2366人评,2018年10月11日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/e4644b38b29a34520b3affac71064faeb8a081fa.png,43,1192
厨神小当家,930.9万,40.7万追番,11万,5.0,7867人评,2019年10月12日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/0d101902cc5dcf296d61374638f94b73632d1229.jpg,33,3475
DOG DAYS,356.4万,40.6万追番,13.9万,9.3,1372人评,2011年4月2日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/75728143a5e605f9119158321d9402b7acd33f43.jpg,11,460
钢壳都市雷吉欧斯,420.7万,40.6万追番,7.4万,8.0,1367人评,2009年1月10日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/image/4a491233c7cc0777a57842dd33af08a00dc4898e.jpg,6,498
鬼斩,990.9万,40.5万追番,4.9万,8.8,461人评,2016年4月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/9f31310735390821ec07e42e77eec72828ad5738.jpg,1,174
LOST SONG 失落的歌谣,658.7万,40.4万追番,12.3万,9.4,12427人评,2018年3月31日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/750809e95dfc284c073be5a2a5fb944e7ab802a0.png,235,6000
再见绝望先生,148.5万,40.4万追番,2.3万,9.7,2847人评,2007年7月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/c39e79583972164decb059f828b7e6c1f33dd353.jpg,14,860
